date,personal_income,disposable_income,real_disposable_income,personal_consumption,personal_saving,saving_rate,compensation,wages_salaries,private_wages,govt_wages,supplements,proprietors_income,farm_income,nonfarm_income,rental_income,interest_income,dividend_income,transfer_receipts,social_security,medicare,medicaid,unemployment,veterans,social_contributions,personal_taxes,population,dpi_per_capita
1987-11-30,4062.1,3557.7,6648.1,3144.2,291.5,8.2,2802.8,2325.5,1891.6,433.8,477.3,296.8,29.3,267.4,20.4,693.5,108.2,471.4,452.0,83.4,49.4,13.3,16.4,330.9,504.4,243724.0,14597.0
1987-12-31,4115.7,3598.2,6711.5,3174.1,301.8,8.4,2842.0,2360.7,1923.9,436.8,481.3,305.0,32.3,272.7,20.8,699.5,110.2,473.3,454.0,83.5,49.8,13.9,16.4,335.2,517.5,243895.0,14753.0
1988-01-31,4128.2,3622.3,6730.2,3213.7,285.3,7.9,2837.9,2349.4,1910.3,439.1,488.6,316.5,33.6,282.9,21.1,700.5,114.5,486.8,467.3,83.2,50.5,13.6,16.6,349.1,505.9,244056.0,14842.0
1988-02-29,4153.0,3650.9,6773.5,3221.4,305.9,8.4,2858.7,2367.3,1925.7,441.6,491.4,320.2,33.5,286.7,21.1,700.5,116.4,487.3,467.7,83.4,50.7,14.0,16.3,351.2,502.1,244205.0,14950.0
1988-03-31,4178.3,3680.1,6804.3,3260.5,295.5,8.0,2876.1,2381.9,1937.3,444.6,494.2,320.8,32.8,288.0,21.0,698.9,118.7,495.7,476.0,83.7,51.4,14.1,17.9,352.9,498.2,244362.0,15060.0
1988-04-30,4209.5,3712.1,6830.1,3263.0,324.0,8.7,2905.6,2407.5,1961.0,446.5,498.2,323.9,30.8,293.1,20.6,702.0,121.5,492.3,472.3,84.4,51.7,13.0,16.4,356.4,497.4,244528.0,15181.0
1988-05-31,4225.9,3729.1,6841.7,3293.6,309.8,8.3,2920.6,2419.2,1970.8,448.5,501.3,319.8,26.3,293.5,20.3,705.7,124.1,493.3,473.2,84.9,52.2,13.3,16.9,358.0,496.8,244708.0,15239.0
1988-06-30,4258.9,3759.7,6868.5,3318.5,314.8,8.4,2943.2,2437.9,1987.3,450.5,505.3,323.8,25.1,298.7,20.0,710.7,126.9,495.0,474.7,85.6,52.7,13.3,16.8,360.6,499.2,244914.0,15351.0
1988-07-31,4298.8,3794.4,6898.2,3342.7,324.6,8.6,2966.0,2456.5,2004.5,451.9,509.5,331.0,30.5,300.6,19.7,718.8,129.5,497.2,476.7,86.3,53.2,12.9,16.6,363.5,504.4,245131.0,15479.0
1988-08-31,4323.0,3816.8,6918.4,3368.0,321.1,8.4,2970.3,2457.8,2003.7,454.1,512.5,336.3,30.4,305.9,20.8,727.0,132.5,499.9,479.2,87.0,53.6,13.8,16.6,363.8,506.2,245352.0,15556.0
1988-09-30,4352.5,3843.1,6932.4,3375.0,339.7,8.8,2991.3,2474.3,2016.8,457.5,517.0,333.5,25.4,308.1,23.1,734.3,134.9,501.8,480.7,87.9,54.2,13.1,16.9,366.3,509.4,245579.0,15649.0
1988-10-31,4391.1,3876.5,6969.9,3413.7,333.3,8.6,3027.9,2505.1,2044.6,460.5,522.8,325.7,17.3,308.4,26.7,740.6,137.2,503.9,482.5,88.6,54.8,12.8,16.8,371.0,514.6,245789.0,15772.0
1988-11-30,4402.5,3886.6,6971.9,3430.2,325.8,8.4,3029.2,2502.9,2038.7,464.2,526.3,323.0,14.5,308.5,28.1,747.2,139.2,506.9,485.2,89.7,55.3,13.3,16.8,371.2,515.9,245970.0,15801.0
1988-12-31,4438.6,3917.4,7005.2,3459.7,325.5,8.3,3049.2,2517.7,2052.2,465.5,531.5,331.8,21.2,310.5,27.5,754.5,140.1,509.5,486.9,90.9,56.0,13.0,16.3,373.9,521.1,246140.0,15915.0
1989-01-31,4501.5,3953.4,7033.4,3483.7,335.1,8.5,3070.5,2536.5,2069.2,467.3,534.0,343.2,31.1,312.1,24.7,768.9,145.1,526.0,503.1,92.6,56.7,13.5,17.6,376.9,548.1,246301.0,16051.0
1989-02-28,4529.6,3977.5,7052.7,3488.0,353.2,8.9,3073.3,2535.4,2065.7,469.7,537.9,350.6,39.9,310.7,22.8,783.3,147.5,529.4,506.0,93.9,57.4,13.4,17.4,377.3,552.1,246454.0,16139.0
1989-03-31,4570.2,4011.8,7087.1,3498.8,375.3,9.4,3093.4,2550.5,2079.1,471.4,542.9,350.5,39.1,311.4,21.8,795.3,150.3,538.9,515.4,95.0,58.1,13.7,17.4,379.9,558.4,246626.0,16267.0
1989-04-30,4582.5,4017.4,7050.0,3543.0,335.2,8.3,3114.2,2566.3,2092.2,474.0,547.9,342.2,33.9,308.3,21.6,797.4,153.0,536.9,513.6,95.9,58.9,13.6,16.9,382.7,565.1,246814.0,16277.0
1989-05-31,4579.4,4013.3,7017.2,3551.8,321.3,8.0,3106.4,2555.9,2078.9,476.9,550.5,339.1,32.4,306.7,21.2,801.3,155.1,537.7,514.6,96.9,59.4,13.8,17.4,381.5,566.1,247010.0,16247.0
1989-06-30,4602.2,4033.3,7036.7,3566.6,325.8,8.1,3123.1,2568.2,2088.5,479.7,554.8,337.3,31.4,305.9,20.7,805.9,157.1,541.8,518.8,97.8,60.4,13.8,17.2,383.6,568.9,247228.0,16314.0
1989-07-31,4628.5,4057.1,7061.3,3585.7,329.7,8.1,3149.1,2589.4,2107.6,481.8,559.6,335.0,30.3,304.6,19.9,808.4,158.8,544.2,521.0,98.8,61.1,14.4,17.3,386.7,571.4,247458.0,16395.0
1989-08-31,4639.1,4068.4,7080.0,3620.6,305.5,7.5,3148.8,2586.4,2101.2,485.3,562.4,338.8,30.2,308.7,19.8,810.1,160.2,547.7,524.4,99.7,61.9,14.8,17.2,386.4,570.8,247695.0,16425.0
1989-09-30,4662.3,4089.7,7101.4,3621.9,324.8,7.9,3167.2,2600.9,2112.6,488.2,566.3,337.7,30.4,307.3,20.4,811.4,162.3,551.8,528.6,100.6,62.8,14.7,17.0,388.4,572.6,247942.0,16495.0
1989-10-31,4703.0,4126.2,7136.8,3633.6,347.5,8.4,3202.7,2631.4,2141.0,490.4,571.3,338.5,31.9,306.6,20.9,812.4,165.3,556.0,532.8,101.5,63.7,15.6,17.1,392.7,576.9,248174.0,16626.0
1989-11-30,4718.1,4139.4,7144.0,3643.3,350.3,8.5,3205.6,2631.8,2138.8,493.1,573.8,340.0,32.5,307.5,22.0,814.7,167.6,560.6,537.5,102.3,64.4,15.8,17.0,392.6,578.7,248380.0,16666.0
1989-12-31,4735.7,4151.9,7144.7,3684.2,321.3,7.7,3220.9,2643.8,2148.4,495.4,577.1,340.7,33.1,307.6,22.7,818.0,167.6,559.9,536.9,103.0,65.2,15.8,17.1,394.0,583.8,248569.0,16703.0
1990-01-31,4783.8,4208.4,7187.4,3730.7,331.5,7.9,3244.0,2658.7,2159.0,499.7,585.3,347.4,34.3,313.1,22.7,823.4,169.8,576.9,553.5,103.6,65.6,16.8,17.6,400.4,575.4,248743.0,16919.0
1990-02-28,4819.8,4236.3,7203.3,3728.2,361.5,8.5,3275.8,2687.2,2184.6,502.6,588.6,345.5,34.6,310.8,23.0,826.3,170.4,579.2,555.9,104.3,66.5,16.4,18.5,400.3,583.5,248920.0,17019.0
1990-03-31,4842.7,4254.0,7206.1,3754.9,352.3,8.3,3298.5,2707.4,2199.2,508.2,591.1,343.9,34.5,309.4,23.7,827.2,171.1,582.4,559.2,105.0,67.7,16.1,17.6,404.2,588.7,249146.0,17074.0
1990-04-30,4883.8,4290.8,7253.4,3770.0,374.1,8.7,3326.0,2731.9,2219.1,512.8,594.1,349.3,33.2,316.1,24.9,828.3,172.1,587.4,564.3,105.8,69.0,16.7,17.7,404.2,592.9,249436.0,17202.0
1990-05-31,4889.5,4296.0,7245.8,3775.8,373.1,8.7,3328.1,2732.9,2211.5,521.5,595.2,351.5,32.7,318.8,26.6,830.3,169.3,589.2,566.3,106.5,70.2,17.5,17.7,405.5,593.5,249707.0,17204.0
1990-06-30,4919.3,4321.9,7257.3,3804.5,369.7,8.6,3350.0,2751.6,2229.7,522.0,598.4,352.6,32.3,320.3,28.5,833.9,170.4,594.7,572.0,107.3,71.8,17.1,17.5,410.9,597.4,249990.0,17288.0
1990-07-31,4948.2,4348.3,7283.7,3821.7,377.0,8.7,3370.7,2769.3,2245.4,523.9,601.4,356.4,32.2,324.2,30.7,837.0,171.1,596.1,573.8,108.0,73.3,18.1,17.6,413.8,599.8,250285.0,17374.0
1990-08-31,4949.9,4350.4,7239.1,3848.3,351.7,8.1,3362.7,2760.2,2237.2,523.0,602.5,359.7,31.8,327.9,31.9,840.0,171.2,597.7,575.8,108.7,75.0,17.5,17.6,413.3,599.5,250595.0,17360.0
1990-09-30,4978.6,4375.8,7236.8,3870.1,354.6,8.1,3384.2,2778.5,2253.8,524.6,605.7,360.7,31.3,329.4,32.2,841.7,170.3,606.2,584.7,109.5,76.5,19.0,17.5,416.6,602.8,250904.0,17440.0
1990-10-31,4966.5,4365.5,7178.7,3870.6,343.5,7.9,3369.6,2763.1,2236.2,527.0,606.5,357.0,30.6,326.4,31.4,842.8,168.2,612.7,591.6,110.3,78.3,20.1,17.6,415.2,601.0,251201.0,17379.0
1990-11-30,4973.5,4373.0,7181.9,3871.9,349.2,8.0,3375.1,2766.3,2236.4,529.8,608.8,357.7,29.7,328.0,31.1,843.7,166.7,615.7,595.0,111.0,80.3,20.7,17.7,416.5,600.5,251486.0,17389.0
1990-12-31,5004.1,4403.1,7224.7,3861.3,389.5,8.8,3399.8,2787.3,2253.8,533.5,612.5,356.2,28.7,327.5,31.4,847.0,166.1,624.1,603.9,111.7,83.5,22.2,17.7,420.4,601.0,251758.0,17489.0
1991-01-31,4990.4,4408.2,7205.7,3841.0,412.9,9.4,3384.4,2771.3,2233.9,537.4,613.1,346.4,26.6,319.8,32.2,838.6,172.4,636.4,616.8,112.2,82.3,23.5,18.2,419.9,582.3,252012.0,17492.0
1991-02-28,4997.1,4417.2,7216.8,3866.7,395.8,9.0,3385.2,2769.7,2230.1,539.7,615.5,347.8,26.0,321.8,33.0,833.1,177.1,641.5,622.4,112.9,83.4,24.2,18.1,420.7,579.9,252253.0,17511.0
1991-03-31,5005.8,4425.6,7229.1,3913.0,357.5,8.1,3392.9,2774.2,2232.3,541.9,618.8,348.2,26.0,322.2,33.8,827.9,178.4,647.0,628.3,113.7,85.3,25.2,17.5,422.3,580.1,252507.0,17527.0
1991-04-30,5034.3,4451.4,7258.0,3907.1,388.4,8.7,3405.2,2782.6,2239.1,543.5,622.6,352.0,28.0,324.0,34.6,830.4,179.3,657.2,638.9,114.7,90.3,27.3,19.4,424.5,582.9,252778.0,17610.0
1991-05-31,5055.9,4470.7,7259.5,3933.2,381.1,8.5,3420.9,2794.0,2248.4,545.7,626.9,353.1,28.0,325.1,35.5,830.3,181.0,662.0,644.0,115.7,93.1,27.6,18.1,426.8,585.2,253060.0,17666.0
1991-06-30,5090.8,4501.2,7296.7,3940.5,404.0,9.0,3456.7,2823.8,2274.9,548.9,632.9,353.9,27.5,326.4,36.4,828.4,182.0,665.1,647.5,116.7,95.7,27.5,18.2,431.7,589.6,253350.0,17767.0
1991-07-31,5087.0,4499.2,7282.0,3966.0,376.0,8.4,3449.4,2813.2,2262.0,551.2,636.2,353.0,24.5,328.5,37.5,829.8,182.9,665.2,648.0,117.8,95.2,26.9,18.3,430.9,587.8,253650.0,17738.0
1991-08-31,5108.4,4519.7,7298.3,3969.1,393.3,8.7,3466.7,2825.2,2273.7,551.5,641.5,352.6,24.2,328.4,39.2,829.1,183.4,670.5,653.5,118.9,98.2,24.7,18.2,433.1,588.7,253966.0,17797.0
1991-09-30,5141.5,4547.3,7317.7,3984.7,405.4,8.9,3493.6,2845.8,2293.6,552.2,647.8,355.2,24.7,330.5,41.7,826.6,184.3,676.6,659.8,120.0,101.8,26.2,17.9,436.6,594.2,254280.0,17883.0
1991-10-31,5157.7,4562.2,7328.0,3976.0,427.9,9.4,3491.7,2839.5,2284.2,555.3,652.2,358.2,27.2,330.9,44.8,820.7,184.1,694.0,677.5,121.1,110.8,26.8,18.0,435.8,595.5,254576.0,17921.0
1991-11-30,5177.0,4578.6,7338.4,4003.6,416.9,9.1,3511.5,2853.0,2295.1,557.9,658.5,362.0,28.6,333.4,46.4,817.7,184.0,693.3,676.9,122.4,113.1,26.1,17.8,437.8,598.4,254841.0,17967.0
1991-12-31,5233.0,4630.9,7403.6,4020.5,452.2,9.8,3547.7,2881.3,2321.3,560.1,666.4,367.5,30.1,337.4,48.1,819.6,183.2,708.9,692.6,123.9,113.6,35.1,17.9,442.1,602.1,255089.0,18154.0
1992-01-31,5264.8,4681.8,7474.8,4084.7,442.5,9.5,3562.8,2887.5,2324.6,562.9,675.3,377.6,32.3,345.3,48.6,815.3,184.2,722.9,706.4,125.8,108.1,39.2,18.8,446.5,583.0,255331.0,18336.0
1992-02-29,5303.2,4713.9,7507.2,4099.5,459.6,9.8,3604.9,2921.2,2357.2,564.0,683.7,378.6,33.5,345.1,49.7,810.9,185.2,725.6,709.1,127.3,107.8,38.7,19.0,451.7,589.3,255576.0,18444.0
1992-03-31,5323.8,4729.5,7513.8,4117.0,457.7,9.7,3619.4,2929.9,2364.2,565.8,689.5,380.0,32.9,347.1,51.7,807.1,186.1,732.5,716.0,128.6,108.9,41.2,18.5,452.9,594.4,255848.0,18485.0
1992-04-30,5357.4,4755.6,7535.0,4131.5,468.2,9.8,3630.8,2936.2,2368.2,568.0,694.6,389.6,33.6,355.9,54.6,807.4,187.1,741.8,725.3,129.8,113.3,42.1,19.2,453.8,601.8,256139.0,18567.0
1992-05-31,5392.4,4784.1,7570.2,4158.4,470.2,9.8,3654.3,2954.0,2384.1,569.9,700.3,394.0,34.3,359.7,57.3,809.2,188.0,745.9,729.5,131.0,115.5,40.4,18.5,456.3,608.3,256437.0,18656.0
1992-06-30,5424.0,4812.6,7601.6,4177.1,480.4,10.0,3670.6,2965.8,2394.2,571.6,704.8,402.0,38.1,363.9,59.9,811.3,188.9,749.1,732.7,132.2,117.4,41.1,18.6,457.7,611.4,256742.0,18745.0
1992-07-31,5437.1,4824.8,7595.9,4204.8,458.6,9.5,3677.8,2969.3,2395.6,573.8,708.5,405.5,36.9,368.6,62.5,806.0,189.8,753.6,737.2,133.3,119.5,40.1,18.5,458.1,612.3,257063.0,18769.0
1992-08-31,5465.1,4848.2,7622.6,4220.9,466.4,9.6,3702.1,2989.0,2412.8,576.2,713.0,409.0,37.0,372.0,64.7,801.7,190.7,757.8,741.5,134.5,120.9,38.3,18.3,460.8,616.9,257390.0,18836.0
1992-09-30,5452.8,4833.4,7586.9,4255.3,417.5,8.6,3685.7,2971.3,2395.7,575.6,714.4,409.1,36.3,372.7,65.8,797.6,191.5,761.4,745.3,135.6,121.3,40.4,18.7,458.4,619.4,257704.0,18756.0
1992-10-31,5444.9,4819.2,7537.9,4284.7,379.1,7.9,3655.0,2940.5,2363.7,576.8,714.6,419.3,35.5,383.8,68.0,800.2,192.4,764.5,748.4,136.8,120.2,38.1,18.1,454.4,625.8,258004.0,18679.0
1992-11-30,5467.4,4836.0,7549.3,4300.5,380.3,7.9,3679.9,2962.2,2383.7,578.5,717.7,421.4,34.1,387.3,70.3,802.7,193.2,756.8,740.9,137.8,120.6,37.3,18.7,457.0,631.5,258280.0,18724.0
1992-12-31,5676.8,5017.2,7818.6,4336.4,525.4,10.5,3875.8,3159.7,2578.5,581.1,716.1,415.8,32.6,383.3,73.8,804.4,194.1,764.6,748.9,138.6,121.5,38.5,18.8,451.7,659.6,258546.0,19406.0
1993-01-31,5534.1,4919.8,7648.1,4340.7,420.5,8.5,3728.2,3000.4,2418.1,582.2,727.9,418.8,28.5,390.3,77.8,806.8,194.9,779.9,764.5,143.2,123.7,34.8,19.3,472.3,614.3,258799.0,19010.0
1993-02-28,5568.0,4950.7,7684.5,4355.3,436.5,8.8,3759.8,3029.3,2446.6,582.7,730.5,420.0,28.1,391.9,81.0,807.0,195.9,779.7,764.6,143.3,124.5,33.7,19.2,475.4,617.3,259036.0,19112.0
1993-03-31,5565.0,4945.5,7660.8,4352.5,434.1,8.8,3748.7,3018.1,2434.6,583.6,730.6,417.9,29.1,388.8,83.3,806.2,197.2,785.3,770.4,143.6,125.1,36.7,19.6,473.7,619.5,259283.0,19074.0
1993-04-30,5621.8,4984.4,7700.6,4393.4,431.5,8.7,3795.9,3063.8,2478.6,585.3,732.1,427.2,34.1,393.2,85.3,803.6,198.8,784.6,770.0,144.1,123.2,35.4,19.7,473.6,637.4,259547.0,19204.0
1993-05-31,5637.9,4992.6,7689.4,4422.4,410.8,8.2,3808.5,3074.1,2487.6,586.5,734.4,431.9,35.3,396.6,86.8,801.8,200.6,783.7,769.3,144.7,124.4,33.7,19.2,475.4,645.3,259822.0,19216.0
1993-06-30,5632.9,4985.0,7675.1,4440.0,385.8,7.7,3796.2,3061.4,2473.3,588.0,734.9,429.5,35.4,394.1,88.5,800.0,202.6,789.8,775.7,145.4,126.9,37.6,19.5,473.7,647.8,260109.0,19165.0
1993-07-31,5660.1,5005.5,7694.3,4468.9,377.6,7.5,3822.5,3084.5,2493.1,591.4,738.1,427.2,32.2,394.9,90.4,796.2,204.9,795.9,782.1,146.3,132.8,34.6,19.2,477.1,654.6,260411.0,19222.0
1993-08-31,5682.0,5021.3,7705.4,4481.1,381.3,7.6,3846.2,3104.9,2513.5,591.4,741.3,421.4,22.1,399.3,92.4,793.8,207.4,801.2,787.5,147.4,135.7,36.5,19.3,480.4,660.7,260717.0,19259.0
1993-09-30,5675.1,5012.8,7684.4,4511.5,342.3,6.8,3833.6,3091.5,2498.9,592.6,742.1,421.7,23.9,397.8,94.8,791.1,210.1,802.8,789.3,148.6,137.0,35.6,19.1,478.9,662.3,261015.0,19205.0
1993-10-31,5669.1,5004.1,7646.9,4532.8,310.7,6.2,3819.4,3076.0,2482.8,593.2,743.4,428.8,29.2,399.6,97.3,787.4,213.1,800.8,787.5,150.0,136.2,33.0,18.8,477.7,665.0,261294.0,19151.0
1993-11-30,5694.4,5027.4,7668.1,4554.1,312.4,6.2,3827.3,3081.5,2486.9,594.6,745.9,442.5,37.9,404.6,100.1,784.9,216.3,802.4,789.3,151.5,135.9,32.5,19.1,479.1,667.0,261550.0,19222.0
1993-12-31,5893.8,5199.9,7929.4,4571.1,467.4,9.0,4021.0,3266.6,2669.9,596.7,754.5,448.7,40.4,408.3,103.2,783.1,219.7,809.9,797.0,153.2,136.0,34.2,19.6,491.9,693.9,261796.0,19863.0
1994-01-31,5779.0,5103.9,7780.4,4585.1,356.8,7.0,3900.6,3142.6,2543.3,599.3,758.0,446.4,41.9,404.6,106.9,781.4,223.4,816.4,803.5,155.1,136.6,29.1,19.6,496.0,675.1,262021.0,19479.0
1994-02-28,5798.0,5125.3,7795.0,4632.6,330.1,6.4,3908.2,3147.9,2547.1,600.8,760.3,451.1,42.1,409.0,109.1,782.1,226.8,818.0,805.2,156.9,136.6,28.4,19.2,497.3,672.7,262237.0,19545.0
1994-03-31,5829.4,5156.2,7820.5,4646.0,346.8,6.7,3931.4,3167.7,2564.5,603.2,763.7,453.1,41.3,411.8,111.0,784.8,229.9,820.1,807.4,158.7,136.8,26.4,20.1,500.8,673.2,262491.0,19643.0
1994-04-30,5890.5,5162.3,7820.4,4671.1,325.7,6.3,3982.1,3215.7,2610.5,605.2,766.4,453.4,38.3,415.1,112.2,790.1,232.7,823.5,810.8,160.5,137.1,26.7,19.8,503.5,728.3,262754.0,19647.0
1994-05-31,5911.1,5229.4,7910.6,4669.5,393.0,7.5,3997.0,3228.2,2620.8,607.5,768.7,454.6,36.6,418.0,113.5,794.4,235.3,822.2,809.4,162.2,137.1,23.6,19.2,505.9,681.7,263014.0,19882.0
1994-06-30,5917.5,5233.9,7898.1,4708.9,356.5,6.8,3995.6,3226.0,2617.2,608.8,769.5,454.3,35.0,419.2,114.7,798.4,237.7,822.9,810.0,163.8,137.0,23.1,19.7,506.0,683.5,263294.0,19879.0
1994-07-31,5946.4,5254.9,7905.0,4720.6,362.8,6.9,4019.3,3247.4,2636.6,610.8,772.0,454.0,33.5,420.5,115.9,803.6,239.8,823.1,810.1,165.5,134.5,22.1,19.6,509.3,691.4,263580.0,19937.0
1994-08-31,5968.7,5273.3,7914.4,4762.6,337.6,6.4,4027.4,3254.6,2642.3,612.3,772.8,456.9,32.1,424.8,116.5,809.3,241.7,827.4,814.2,167.1,136.0,22.5,19.9,510.5,695.4,263871.0,19984.0
1994-09-30,6001.5,5302.2,7949.0,4775.0,352.8,6.7,4048.5,3274.2,2659.8,614.4,774.3,459.4,30.8,428.6,116.5,817.1,243.3,830.1,816.6,168.6,137.9,21.6,19.7,513.3,699.3,264159.0,20072.0
1994-10-31,6065.3,5361.6,8024.4,4812.9,373.7,7.0,4085.9,3309.0,2693.4,615.6,776.9,464.3,30.0,434.2,115.8,829.5,244.7,843.4,829.6,170.1,145.1,21.8,19.8,518.3,703.7,264430.0,20276.0
1994-11-30,6075.4,5371.6,8023.9,4825.6,369.9,6.9,4081.2,3305.1,2687.9,617.2,776.1,465.3,28.2,437.1,115.7,838.5,245.9,846.4,832.2,171.6,148.2,21.5,19.8,517.7,703.8,264681.0,20294.0
1994-12-31,6108.1,5399.4,8060.2,4841.6,380.5,7.0,4097.2,3320.8,2701.9,619.0,776.4,466.8,25.9,440.9,116.3,846.5,246.8,854.1,839.5,173.0,150.2,20.6,19.9,519.6,708.7,264924.0,20381.0
1995-01-31,6148.6,5427.5,8086.0,4851.2,398.7,7.3,4120.1,3344.0,2723.5,620.6,776.1,467.1,22.0,445.1,117.2,851.2,247.5,869.4,854.0,174.4,151.6,20.9,20.9,523.8,721.1,265157.0,20469.0
1995-02-28,6173.3,5447.9,8102.0,4850.8,417.3,7.7,4134.6,3358.2,2735.9,622.3,776.4,466.7,20.0,446.6,118.3,857.2,248.5,873.7,857.7,175.7,152.5,21.0,20.4,525.6,725.4,265383.0,20529.0
1995-03-31,6200.3,5473.0,8124.2,4885.4,404.7,7.4,4148.7,3372.1,2747.7,624.4,776.6,468.3,18.8,449.5,119.4,862.5,249.9,878.8,862.1,177.0,153.3,20.8,20.6,527.2,727.4,265625.0,20604.0
1995-04-30,6223.9,5446.7,8064.0,4890.2,368.8,6.8,4168.4,3390.8,2764.8,626.1,777.6,467.1,18.2,448.9,120.5,866.4,251.6,879.5,862.2,178.3,152.2,21.1,20.5,529.6,777.2,265877.0,20486.0
1995-05-31,6238.3,5510.3,8145.6,4933.1,386.4,7.0,4164.1,3387.0,2759.9,627.1,777.1,472.3,18.2,454.1,121.6,869.9,253.6,885.6,867.8,179.6,152.5,22.2,20.7,528.9,728.0,266134.0,20705.0
1995-06-30,6267.4,5532.1,8169.8,4977.5,361.8,6.5,4186.1,3407.8,2778.5,629.3,778.3,476.4,18.7,457.8,122.6,872.5,256.0,885.3,866.8,180.8,152.7,21.4,20.3,531.4,735.3,266414.0,20765.0
1995-07-31,6296.3,5551.2,8187.8,4970.2,385.7,6.9,4206.6,3426.9,2796.9,630.0,779.7,478.1,19.8,458.3,123.6,873.3,258.6,889.9,870.9,182.0,154.2,22.2,20.7,534.0,745.1,266700.0,20814.0
1995-08-31,6319.0,5566.7,8193.0,5005.3,364.8,6.6,4216.9,3436.2,2805.4,630.8,780.7,484.9,21.2,463.7,125.4,874.5,261.6,890.8,871.1,183.2,153.6,22.0,20.7,535.1,752.3,266998.0,20849.0
1995-09-30,6347.7,5588.5,8219.4,5020.5,369.6,6.6,4235.7,3453.6,2821.7,631.9,782.1,490.3,23.0,467.3,128.1,875.3,265.0,890.4,870.2,184.3,150.3,21.7,20.3,537.0,759.2,267304.0,20907.0
1995-10-31,6373.5,5609.1,8228.4,5013.9,391.0,7.0,4254.4,3470.3,2836.1,634.2,784.1,496.7,25.6,471.1,131.2,876.4,268.6,885.4,864.6,185.4,141.6,22.9,20.7,539.3,764.4,267585.0,20962.0
1995-11-30,6394.0,5624.0,8250.5,5055.6,362.4,6.4,4266.7,3481.2,2846.0,635.2,785.5,501.8,28.0,473.9,134.1,876.6,272.6,882.7,861.3,186.5,139.5,22.3,20.4,540.5,769.9,267829.0,20999.0
1995-12-31,6417.8,5642.2,8261.3,5097.5,337.1,6.0,4274.9,3488.1,2851.6,636.5,786.7,504.3,30.6,473.7,136.6,876.5,276.8,889.9,867.9,187.5,140.9,22.2,20.4,541.2,775.7,268047.0,21049.0
1996-01-31,6453.9,5662.1,8272.1,5085.7,370.1,6.5,4277.4,3490.8,2853.3,637.5,786.7,512.7,34.0,478.7,138.4,874.6,281.4,908.1,885.7,188.5,147.2,23.5,21.4,538.8,791.8,268258.0,21107.0
1996-02-29,6517.8,5714.6,8335.8,5132.8,374.6,6.6,4322.5,3531.9,2891.9,639.9,790.7,524.1,37.0,487.1,139.7,874.6,285.8,915.4,892.5,189.6,151.0,23.1,21.4,544.2,803.2,268480.0,21285.0
1996-03-31,6560.4,5750.2,8362.4,5173.3,369.0,6.4,4343.6,3550.7,2908.0,642.6,793.0,533.0,39.6,493.4,140.5,875.1,290.0,924.7,901.5,190.7,155.7,22.4,21.5,546.6,810.2,268724.0,21398.0
1996-04-30,6597.3,5732.6,8311.8,5208.0,313.8,5.5,4358.3,3563.5,2919.8,643.8,794.8,540.1,44.5,495.6,141.0,877.3,294.0,934.8,911.3,191.8,163.9,23.8,21.8,548.2,864.8,268980.0,21312.0
1996-05-31,6637.3,5815.0,8416.8,5223.8,379.4,6.5,4382.8,3585.6,2939.9,645.8,797.2,550.6,44.8,505.8,141.6,879.1,297.9,936.1,912.6,192.9,166.6,22.2,21.4,550.9,822.3,269247.0,21597.0
1996-06-30,6681.3,5849.6,8467.1,5229.8,406.5,6.9,4421.4,3620.7,2973.3,647.4,800.7,551.7,43.3,508.5,142.2,881.9,301.6,938.2,914.7,194.1,166.9,22.2,21.7,555.8,831.7,269527.0,21703.0
1996-07-31,6681.6,5846.0,8444.0,5251.9,378.3,6.5,4423.9,3622.4,2973.1,649.3,801.5,546.9,35.3,511.6,142.9,885.4,305.1,933.2,909.7,195.3,160.2,22.2,21.6,555.7,835.6,269822.0,21666.0
1996-08-31,6709.4,5865.9,8464.7,5275.0,373.4,6.4,4450.4,3646.5,2996.7,649.7,803.9,545.2,33.0,512.2,143.7,889.2,308.5,931.3,908.0,196.5,158.7,20.8,21.1,558.9,843.5,270130.0,21715.0
1996-09-30,6747.4,5895.9,8483.9,5296.6,380.2,6.4,4479.4,3672.8,3019.8,653.0,806.6,550.3,32.1,518.1,144.4,893.1,311.7,930.9,907.9,197.8,157.5,21.9,21.2,562.4,851.6,270433.0,21802.0
1996-10-31,6768.8,5912.8,8482.7,5328.5,363.4,6.1,4486.6,3678.8,3024.8,654.0,807.8,555.9,34.0,521.8,145.2,899.1,314.8,930.4,907.8,199.1,156.8,21.8,21.2,563.1,856.0,270730.0,21840.0
1996-11-30,6802.4,5939.0,8505.1,5351.2,365.9,6.2,4513.8,3703.6,3047.5,656.1,810.2,556.8,34.7,522.2,145.5,902.4,317.7,932.7,910.6,200.4,156.6,21.1,21.1,566.4,863.4,271002.0,21915.0
1996-12-31,6836.6,5965.5,8533.1,5378.6,364.4,6.1,4543.1,3730.4,3072.4,658.0,812.7,557.8,35.5,522.3,145.3,905.2,320.4,934.8,913.5,201.8,157.2,22.2,21.8,570.0,871.1,271243.0,21993.0
1997-01-31,6884.8,5989.6,8556.4,5411.1,354.5,5.9,4559.2,3746.3,3085.8,660.4,812.9,572.6,38.7,533.9,144.5,905.2,322.9,950.8,930.5,203.2,161.0,21.0,22.3,570.4,895.3,271472.0,22063.0
